target,source,right,pat,wt,dof,chisq,p,f4rank,GermanShepherdDog,Dingo_Ancient_Curracurrang,Dingo_Ancient_Nullarbor,feasible,best,dofdiff,chisqdiff,p_nested,weight_GermanShepherdDog,weight_Dingo_Ancient_Curracurrang,weight_Dingo_Ancient_Nullarbor,se_GermanShepherdDog,se_Dingo_Ancient_Curracurrang,se_Dingo_Ancient_Nullarbor,z_GermanShepherdDog,z_Dingo_Ancient_Curracurrang,z_Dingo_Ancient_Nullarbor,num_sources,num_right,all_above_3,rank
CAPTIVE_cd050,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.58230560683302,0.96500949525649,1,0.12240460785097,NA,0.87759539214903,TRUE,NA,NA,NA,NA,0.12240460785097,NA,0.87759539214903,0.0153652486775478,NA,0.0153652486775478,7.96632781022485,NA,57.1155996603816,2,6,TRUE,1
CAPTIVE_cd051,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.85474590340538,0.143766250791892,1,0.143909385931792,NA,0.856090614068208,TRUE,NA,NA,NA,NA,0.143909385931792,NA,0.856090614068208,0.0147170556351426,NA,0.0147170556351426,9.77840877275433,NA,58.169965194938,2,6,TRUE,1
CAPTIVE_cd052,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.939404960251555,0.91884071649075,1,0.140781256436171,NA,0.859218743563829,TRUE,NA,NA,NA,NA,0.140781256436171,NA,0.859218743563829,0.0149807355480664,NA,0.0149807355480664,9.39748625723131,NA,57.3549102984284,2,6,TRUE,1
CAPTIVE_cd071,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.98321768305306,0.560637797851263,1,0.10696760532894,NA,0.89303239467106,TRUE,NA,NA,NA,NA,0.10696760532894,NA,0.89303239467106,0.0135895984840633,NA,0.0135895984840632,7.87128519318528,NA,65.7144061848727,2,6,TRUE,1
CAPTIVE_cd077,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.29298370029961,0.510044696289257,1,0.10499105835531,NA,0.89500894164469,TRUE,NA,NA,NA,NA,0.10499105835531,NA,0.89500894164469,0.0145585436107235,NA,0.0145585436107235,7.21164569497017,NA,61.4765436417312,2,6,TRUE,1
CAPTIVE_cd085,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,4.81239330773505,0.307094323531522,1,0.151251850372106,0.848748149627894,NA,TRUE,NA,NA,NA,NA,0.151251850372106,0.848748149627894,NA,0.0142055483443104,0.0142055483443105,NA,10.6473785246513,59.7476513441194,NA,2,6,TRUE,1
CAPTIVE_cd087,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.62068372448179,0.805069909985879,1,0.353385586413082,0.646614413586918,NA,TRUE,NA,NA,NA,NA,0.353385586413082,0.646614413586918,NA,0.0143018544215313,0.0143018544215313,NA,24.7090745016299,45.2119280848955,NA,2,6,TRUE,1
CAPTIVE_cd090,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.51979690051688,0.163547284564105,1,0.0879776345985908,NA,0.912022365401409,TRUE,NA,NA,NA,NA,0.0879776345985908,NA,0.912022365401409,0.014122322727991,NA,0.014122322727991,6.22968588759237,NA,64.5801956921536,2,6,TRUE,1
CAPTIVE_cd094,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,4.61171583484447,0.329505611072424,1,0.0966017422668058,NA,0.903398257733194,TRUE,NA,NA,NA,NA,0.0966017422668058,NA,0.903398257733194,0.0145848767718203,NA,0.0145848767718203,6.62341847505024,NA,61.9407535536169,2,6,TRUE,1
CAPTIVE_cd098,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.512684161517437,0.972254485430331,1,0.102893667570577,NA,0.897106332429423,TRUE,NA,NA,NA,NA,0.102893667570577,NA,0.897106332429423,0.0142276067592048,NA,0.0142276067592049,7.23197297423252,NA,63.0539167698756,2,6,TRUE,1
CAPTIVE_cd099,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,4.7725215401876,0.311444391501694,1,0.127552114224396,NA,0.872447885775604,TRUE,NA,NA,NA,NA,0.127552114224396,NA,0.872447885775604,0.0150198218902592,NA,0.0150198218902593,8.4922521156604,NA,58.0864335243155,2,6,TRUE,1
CAPTIVE_cd100,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,1.88027159018345,0.757768137757436,1,0.238216277268958,0.761783722731042,NA,TRUE,NA,NA,NA,NA,0.238216277268958,0.761783722731042,NA,0.0125256004863976,0.0125256004863976,NA,19.0183518568753,60.8181399014217,NA,2,6,TRUE,1
CAPTIVE_cd101,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.78828891694639,0.7746242584636,1,0.125652692972854,NA,0.874347307027146,TRUE,NA,NA,NA,NA,0.125652692972854,NA,0.874347307027146,0.0151687888747842,NA,0.0151687888747842,8.28363384908942,NA,57.6412074981554,2,6,TRUE,1
CAPTIVE_cd102,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,4.86809340720233,0.301101656845208,1,0.121215890305333,NA,0.878784109694667,TRUE,NA,NA,NA,NA,0.121215890305333,NA,0.878784109694667,0.0144643595403636,NA,0.0144643595403636,8.38031507493118,NA,60.7551345251318,2,6,TRUE,1
CAPTIVE_cd103,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.66250087866479,0.797517576042912,1,0.133464809686924,NA,0.866535190313076,TRUE,NA,NA,NA,NA,0.133464809686924,NA,0.866535190313076,0.0138126707986082,NA,0.0138126707986082,9.66249117443471,NA,62.7348036413342,2,6,TRUE,1
CAPTIVE_cd104,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.55778479003208,0.816358669706756,1,0.0901678976176372,NA,0.909832102382363,TRUE,NA,NA,NA,NA,0.0901678976176372,NA,0.909832102382363,0.0139840313935903,NA,0.0139840313935904,6.44791870668756,NA,65.0622182383964,2,6,TRUE,1
CAPTIVE_cd106,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.19625026998459,0.878715599717607,1,0.1245939357217,NA,0.8754060642783,TRUE,NA,NA,NA,NA,0.1245939357217,NA,0.8754060642783,0.0148255541590767,NA,0.0148255541590766,8.40399855444322,NA,59.047105753032,2,6,TRUE,1
CAPTIVE_cd109,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.50394656533547,0.825942153588507,1,0.102072472033787,NA,0.897927527966213,TRUE,NA,NA,NA,NA,0.102072472033787,NA,0.897927527966213,0.0145618491814384,NA,0.0145618491814384,7.00958173388419,NA,61.6630152378435,2,6,TRUE,1
CAPTIVE_cd127,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.58252813927263,0.465441200548415,1,0.418879005495858,0.581120994504142,NA,TRUE,NA,NA,NA,NA,0.418879005495858,0.581120994504142,NA,0.0126316424478031,0.0126316424478031,NA,33.161087897062,46.0051807914504,NA,2,6,TRUE,1
CAPTIVE_cd169,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.62715224787375,0.622020834462848,1,0.342485504926267,NA,0.657514495073733,TRUE,NA,NA,NA,NA,0.342485504926267,NA,0.657514495073733,0.0160476012839882,NA,0.0160476012839882,21.341850340461,NA,40.9727586969513,2,6,TRUE,1
CAPTIVE_cd172,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.32779967912704,0.504539732874215,1,0.110388460680108,NA,0.889611539319892,TRUE,NA,NA,NA,NA,0.110388460680108,NA,0.889611539319892,0.0144832154317618,NA,0.0144832154317619,7.62181997500535,NA,61.4236212608533,2,6,TRUE,1
CAPTIVE_cd175,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.26575034972221,0.18016145789254,1,0.441107030439366,NA,0.558892969560634,TRUE,NA,NA,NA,NA,0.441107030439366,NA,0.558892969560634,0.0139266535070512,NA,0.0139266535070512,31.6735840534864,NA,40.131175036247,2,6,TRUE,1
CAPTIVE_cd180,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.57161752192664,0.467072619700408,1,0.12349608766366,NA,0.87650391233634,TRUE,NA,NA,NA,NA,0.12349608766366,NA,0.87650391233634,0.0142969611885876,NA,0.0142969611885876,8.63792564270503,NA,61.3070078861234,2,6,TRUE,1
CAPTIVE_cd258,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.17952671462012,0.186136268385878,1,0.240697771904921,NA,0.759302228095079,TRUE,NA,NA,NA,NA,0.240697771904921,NA,0.759302228095079,0.0149590635403138,NA,0.0149590635403138,16.0904304775667,NA,50.7586739001946,2,6,TRUE,1
CAPTIVE_cd296,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,3.88971614634973,0.421136845382127,1,0.451482426357061,0.548517573642939,NA,TRUE,NA,NA,NA,NA,0.451482426357061,0.548517573642939,NA,0.0146219426197145,0.0146219426197146,NA,30.877048152845,37.5133173415262,NA,2,6,TRUE,1
CAPTIVE_cd304,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.39314148350499,0.663867066065295,1,0.132853909577567,NA,0.867146090422434,TRUE,NA,NA,NA,NA,0.132853909577567,NA,0.867146090422434,0.0150530365664376,NA,0.0150530365664375,8.82572157393007,NA,57.6060575283418,2,6,TRUE,1
CAPTIVE_cd306,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.2181099562521,0.522010853221475,1,0.162700694927401,NA,0.837299305072599,TRUE,NA,NA,NA,NA,0.162700694927401,NA,0.837299305072599,0.0140018446726377,NA,0.0140018446726377,11.619947137776,NA,59.7992139356355,2,6,TRUE,1
CAPTIVE_cd308,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.68025816484143,0.612673573658235,1,0.103411872682289,NA,0.896588127317712,TRUE,NA,NA,NA,NA,0.103411872682289,NA,0.896588127317712,0.0127828310342465,NA,0.0127828310342465,8.08990374708372,NA,70.1400280513496,2,6,TRUE,1
CAPTIVE_cd310,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.19827242967513,0.525210024315969,1,0.0679874873217016,NA,0.932012512678298,TRUE,NA,NA,NA,NA,0.0679874873217016,NA,0.932012512678298,0.0138517215529937,NA,0.0138517215529937,4.90823375719733,NA,67.2849587044193,2,6,TRUE,1
CAPTIVE_cd313,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.662506922205265,0.955870810291136,1,0.116973204795675,NA,0.883026795204325,TRUE,NA,NA,NA,NA,0.116973204795675,NA,0.883026795204325,0.0160885649229707,NA,0.0160885649229707,7.27058040016141,NA,54.8853673047973,2,6,TRUE,1
CAPTIVE_cd317,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,8.57267100726488,0.0727148086956191,1,0.097833272357095,NA,0.902166727642905,TRUE,NA,NA,NA,NA,0.097833272357095,NA,0.902166727642905,0.0148626552018978,NA,0.0148626552018978,6.58248953690338,NA,60.7002393171114,2,6,TRUE,1
CAPTIVE_cd344,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,0.184279784623527,0.996007076322427,1,0.150366578308874,NA,0.849633421691126,TRUE,NA,NA,NA,NA,0.150366578308874,NA,0.849633421691126,0.0145197529075387,NA,0.0145197529075387,10.3560011844832,NA,58.5156942477991,2,6,TRUE,1
CAPTIVE_cd566,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,6.7892577903677,0.14745299889118,1,0.212922762457116,0.787077237542884,NA,TRUE,NA,NA,NA,NA,0.212922762457116,0.787077237542884,NA,0.0133481737722035,0.0133481737722035,NA,15.9514526923908,58.9651626488345,NA,2,6,TRUE,1
CAPTIVE_cd627,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.7949030150185,0.592712864086462,1,0.186956267807928,NA,0.813043732192072,TRUE,NA,NA,NA,NA,0.186956267807928,NA,0.813043732192072,0.0142618195611842,NA,0.0142618195611842,13.108865036882,NA,57.0084152799758,2,6,TRUE,1
CAPTIVE_cd629,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.08771029876176,0.719630534069648,1,0.313154315526916,NA,0.686845684473084,TRUE,NA,NA,NA,NA,0.313154315526916,NA,0.686845684473084,0.0159507964379593,NA,0.0159507964379593,19.6325190873653,NA,43.0602752122487,2,6,TRUE,1
CAPTIVE_cd652,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,5.202946008824,0.267100556669607,1,0.189389137633767,0.810610862366233,NA,TRUE,NA,NA,NA,NA,0.189389137633767,0.810610862366233,NA,0.0126432084727434,0.0126432084727435,NA,14.979515527412,64.1143317468636,NA,2,6,TRUE,1
CAPTIVE_cd667,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,1.30908773125409,0.859831787601258,1,0.106374331811816,NA,0.893625668188184,TRUE,NA,NA,NA,NA,0.106374331811816,NA,0.893625668188184,0.0141505451148419,NA,0.0141505451148418,7.51733102495426,NA,63.1513246264205,2,6,TRUE,1
Dingo_Alpine_722g,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,4.55500749180035,0.336074752417191,1,0.123370472206832,NA,0.876629527793168,TRUE,NA,NA,NA,NA,0.123370472206832,NA,0.876629527793168,0.0159696127309397,NA,0.0159696127309397,7.7253264863344,NA,54.8935996484611,2,6,TRUE,1
Dingo_Alpine_Cooinda,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.88290359442331,0.142207148396303,1,0.136270863444032,NA,0.863729136555968,TRUE,NA,NA,NA,NA,0.136270863444032,NA,0.863729136555968,0.015026826363224,NA,0.015026826363224,9.06850589406792,NA,57.4791453416818,2,6,TRUE,1
Dingo_Alpine_D01,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,2.94124996582743,0.567704731256937,1,0.151800487662053,NA,0.848199512337947,TRUE,NA,NA,NA,NA,0.151800487662053,NA,0.848199512337947,0.0154145698867978,NA,0.0154145698867978,9.84785749955089,NA,55.0258306632616,2,6,TRUE,1
Dingo_Alpine_D05,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,9.29375662526097,0.0541620158281215,1,0.170777505634358,NA,0.829222494365642,TRUE,NA,NA,NA,NA,0.170777505634358,NA,0.829222494365642,0.0159939497403447,NA,0.0159939497403447,10.6776317549362,NA,51.8460110121474,2,6,TRUE,1
Dingo_Alpine_D07,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.80639729268205,0.432840691934171,1,0.131763985620007,NA,0.868236014379993,TRUE,NA,NA,NA,NA,0.131763985620007,NA,0.868236014379993,0.0151197178020077,NA,0.0151197178020078,8.71471196390385,NA,57.4240885808529,2,6,TRUE,1
Dingo_Desert_Sandy,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,7.54294658636009,0.109830372731518,1,0.0888082551123751,NA,0.911191744887625,TRUE,NA,NA,NA,NA,0.0888082551123751,NA,0.911191744887625,0.0132560358071053,NA,0.0132560358071054,6.69945799820287,NA,68.7378759492498,2,6,TRUE,1
Dingo_FraserIsland_D02,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,14.9429683672027,0.0207049610621049,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,4.26523886359337e-14,NA,NA,23445345782053.6,NA,1,7,TRUE,1
Dingo_FraserIsland_E56,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,7.06375323827565,0.314991582882154,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
Dingo_FraserIsland_Y07,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,15.6010209138407,0.0160634446774052,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
Dingo_FraserIsland_Y47,Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Nullarbor,0,0,6,7.37372614707498,0.287663022110506,0,NA,1,NA,TRUE,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,NA,1,7,TRUE,1
Dingo_Gibson_Desert_D08,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,12.4487011949421,0.0143086182244081,1,0.0490797783369646,0.950920221663035,NA,TRUE,NA,NA,NA,NA,0.0490797783369646,0.950920221663035,NA,0.0140122660968885,0.0140122660968885,NA,3.50262962447331,67.863414460434,NA,2,6,TRUE,1
Dingo_Kimberley_D09,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,9.29231965684493,0.0541940480721121,1,0.0738125274738515,NA,0.926187472526149,TRUE,NA,NA,NA,NA,0.0738125274738515,NA,0.926187472526149,0.0115343166881408,NA,0.0115343166881409,6.39938450361284,NA,80.2984257817733,2,6,TRUE,1
Dingo_Northern_Queensland_D04,GermanShepherdDog|Dingo_Ancient_Curracurrang,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Nullarbor,0,0,4,11.4770300349118,0.02169495702454,1,0.0382222072242203,0.96177779277578,NA,TRUE,NA,NA,NA,NA,0.0382222072242203,0.96177779277578,NA,0.011363579954662,0.011363579954662,NA,3.36357093246299,84.6368659008031,NA,2,6,TRUE,1
Dingo_Northern_Queensland_D10,Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|GermanShepherdDog|Dingo_Ancient_Curracurrang,0,0,6,11.1728784375323,0.0831781273650097,0,NA,NA,1,TRUE,NA,NA,NA,NA,NA,NA,1,NA,NA,1.13739604880513e-13,NA,NA,8792012255102.63,1,7,TRUE,1
Dingo_Northern_Territory_D06,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.54883884291551,0.161739035252336,1,0.167485931900953,NA,0.832514068099047,TRUE,NA,NA,NA,NA,0.167485931900953,NA,0.832514068099047,0.0147774895244743,NA,0.0147774895244744,11.333855566168,NA,56.3366373375018,2,6,TRUE,1
Dingo_Simpson_Desert_D03,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,6.62512266872512,0.157075400706342,1,0.114544693197056,NA,0.885455306802944,TRUE,NA,NA,NA,NA,0.114544693197056,NA,0.885455306802944,0.0131329195317476,NA,0.0131329195317477,8.72195195593445,NA,67.4225791654655,2,6,TRUE,1
EAST_cd017,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.0672450597558,0.546635849526529,1,0.100593723318269,NA,0.899406276681731,TRUE,NA,NA,NA,NA,0.100593723318269,NA,0.899406276681731,0.0148898777315035,NA,0.0148898777315035,6.75584616154616,NA,60.4038725434796,2,6,TRUE,1
EAST_cd021,GermanShepherdDog|Dingo_Ancient_Nullarbor,CoyoteCalifornia|Zhokhov9500BP.CGG6|Germany_7k|Ireland_Neolithic.Newgrange|Russia_Baikal_7k|Dingo_Ancient_Curracurrang,0,0,4,3.00311614787611,0.557304055927722,1,0.276294588650725,NA,0.723705411349275,TRUE,NA,NA,NA,NA,0.276294588650725,NA,0.723705411349275,0.0155468427727829,NA,0.015546842772783,17.7717490739934,NA,46.5499922991585,2,6,TRUE,1
